Order_ID,Order_Date,Customer_ID,Store_ID,Employee_ID,Order_Status,Gross_Amount,Discount_Amount,Tax_Amount,Net_Amount
313,2026-05-08 18:32:28,286,9,24,Completed,17503.4,0.0,3150.61,20654.01
314,2026-06-19 14:46:30,55,2,32,Cancelled,109522.94,0.0,19714.13,129237.07
315,2026-05-03 20:58:45,304,8,8,Completed,45185.35,0.0,8133.36,53318.71
316,2024-06-20 10:03:40,144,10,70,Completed,323577.08,0.0,58243.87,381820.95
317,2026-06-30 13:07:30,276,6,66,Completed,8690.48,0.0,1564.29,10254.77
318,2026-06-27 11:55:09,384,2,47,Completed,620235.8,0.0,111642.44,731878.24
319,2025-11-08 12:20:36,294,4,4,Completed,207826.65,27938.09,32379.94,212268.5
320,2026-06-13 13:44:01,339,5,50,Completed,30843.42,3040.1,5004.6,32807.92
321,2026-06-25 21:28:47,395,2,47,Completed,263035.12,2924.53,46819.91,306930.5
322,2026-06-08 16:23:21,95,6,66,Completed,36408.28,0.0,6553.49,42961.77
323,2026-03-03 18:47:59,498,12,42,Pending,159688.37,0.0,28743.91,188432.28
324,2026-02-15 15:51:31,62,11,26,Completed,165586.88,13095.87,27448.38,179939.39
325,2026-02-11 14:01:36,426,9,9,Completed,521909.39,77991.04,79905.3,523823.65
326,2026-06-03 17:31:18,17,9,39,Completed,387441.35,0.0,69739.44,457180.79
327,2026-06-16 17:49:07,325,2,2,Completed,244174.76,0.0,43951.46,288126.22
328,2026-03-10 16:39:41,409,9,9,Returned,56252.99,0.0,10125.54,66378.53
329,2026-06-22 16:28:56,385,2,62,Completed,142986.31,15216.31,22998.6,150768.6
330,2024-05-31 11:41:36,379,3,33,Completed,163913.78,0.0,29504.48,193418.26
331,2026-05-07 15:36:18,271,13,58,Pending,43925.21,0.0,7906.54,51831.75
332,2026-05-26 12:20:27,425,7,7,Completed,160337.75,0.0,28860.79,189198.54
333,2026-03-01 16:41:42,439,4,34,Completed,892312.72,0.0,160616.29,1052929.01
334,2026-04-23 18:09:12,421,10,55,Completed,349339.63,0.0,62881.13,412220.76
335,2026-04-19 09:34:38,106,5,5,Cancelled,374461.45,0.0,67403.06,441864.51
336,2026-06-09 14:04:20,21,13,28,Completed,602595.72,0.0,108467.23,711062.95
337,2025-10-22 13:10:27,476,4,19,Returned,37654.92,0.0,6777.89,44432.81
338,2026-05-14 14:01:08,120,15,30,Completed,45322.35,0.0,8158.02,53480.37
339,2026-01-25 09:28:55,484,8,8,Completed,277286.65,0.0,49911.6,327198.25
340,2025-04-23 16:28:25,379,4,79,Completed,217941.88,16379.06,36281.31,237844.13
341,2026-06-02 10:11:32,395,7,67,Completed,791055.94,0.0,142390.07,933446.01
342,2025-05-20 21:13:07,371,9,9,Cancelled,204822.29,3989.43,36149.91,236982.77
343,2025-12-22 15:12:13,380,10,55,Returned,479416.86,0.0,86295.03,565711.89
344,2026-03-07 13:32:07,410,9,39,Cancelled,92316.95,13227.95,14236.02,93325.02
345,2026-01-25 15:54:06,9,1,46,Completed,435637.9,0.0,78414.82,514052.72
346,2026-06-01 19:19:14,485,5,5,Returned,353668.91,25854.74,59006.55,386820.72
347,2026-05-24 15:56:30,44,11,41,Returned,567326.42,0.0,102118.76,669445.18
348,2026-06-28 14:02:09,494,5,50,Completed,229009.64,0.0,41221.74,270231.38
349,2025-12-24 17:09:08,91,10,10,Completed,58381.78,0.0,10508.72,68890.5
350,2025-07-31 20:42:18,391,1,1,Completed,265154.34,0.0,47727.78,312882.12
351,2025-06-22 11:11:59,213,14,14,Completed,30664.9,0.0,5519.68,36184.58
352,2026-01-09 10:50:10,78,12,27,Returned,287803.55,0.0,51804.64,339608.19
353,2026-06-26 14:58:53,105,5,35,Completed,446968.39,0.0,80454.31,527422.7
354,2025-11-13 09:56:30,165,1,1,Pending,136919.18,0.0,24645.45,161564.63
355,2025-04-10 17:24:48,447,3,63,Completed,596927.1,0.0,107446.88,704373.98
356,2025-11-18 09:22:57,269,3,18,Completed,265526.3,22985.11,43657.41,286198.6
357,2026-06-29 16:26:54,215,2,2,Completed,243604.74,34190.91,37694.49,247108.32
358,2025-01-23 13:30:30,226,3,78,Completed,149198.32,0.0,26855.7,176054.02
359,2026-04-23 17:23:39,132,3,33,Completed,147402.03,2741.65,26038.87,170699.25
360,2026-05-05 12:08:14,50,8,23,Completed,196141.49,0.0,35305.47,231446.96
361,2026-03-02 10:47:06,413,3,18,Completed,675748.57,0.0,121634.74,797383.31
362,2025-02-12 12:16:11,145,15,15,Completed,192915.22,0.0,34724.74,227639.96
363,2026-06-22 18:33:33,155,6,66,Completed,479369.55,0.0,86286.52,565656.07
364,2026-05-18 15:23:42,453,5,5,Completed,146347.6,0.0,26342.57,172690.17
365,2026-06-01 21:24:40,378,15,15,Pending,290187.23,0.0,52233.7,342420.93
366,2025-09-23 19:02:53,102,3,3,Completed,271412.35,20067.99,45241.98,296586.34
367,2026-05-26 18:30:30,83,7,52,Completed,114168.07,6157.46,19441.91,127452.52
368,2026-02-09 16:13:29,97,11,41,Completed,43665.81,0.0,7859.85,51525.66
369,2026-04-27 19:49:32,280,8,8,Completed,64606.23,0.0,11629.12,76235.35
370,2025-10-27 14:51:55,173,15,30,Returned,530306.9,41670.73,87954.51,576590.68
371,2026-04-27 19:54:21,282,8,68,Completed,81818.98,3048.11,14178.76,92949.63
372,2026-06-27 19:01:34,135,2,47,Completed,452512.33,0.0,81452.22,533964.55
373,2026-05-19 17:45:18,117,8,8,Completed,558324.47,38733.58,93526.36,613117.25
374,2026-06-01 17:05:55,178,5,35,Cancelled,246392.08,0.0,44350.57,290742.65
375,2026-06-07 11:53:43,94,7,67,Completed,86913.48,985.22,15467.09,101395.35
376,2025-12-23 18:49:09,9,4,34,Completed,132144.9,0.0,23786.08,155930.98
377,2026-06-26 14:34:14,272,9,9,Completed,713294.2,80429.69,113915.61,746780.12
378,2026-06-14 10:43:10,272,3,33,Completed,429441.1,0.0,77299.4,506740.5
379,2025-03-30 17:39:27,440,10,40,Completed,374794.2,0.0,67462.96,442257.16
380,2025-09-07 15:57:33,143,1,46,Cancelled,180981.4,1894.48,32235.65,211322.57
381,2026-01-18 11:46:19,458,8,23,Pending,295606.78,42859.73,45494.47,298241.52
382,2026-06-19 13:13:59,129,12,72,Completed,272047.88,0.0,48968.62,321016.5
383,2026-06-27 11:09:30,305,2,2,Completed,580472.47,0.0,104485.04,684957.51
384,2026-05-31 21:10:41,392,13,28,Completed,274163.97,0.0,49349.51,323513.48
385,2026-05-30 14:04:14,303,4,19,Cancelled,138986.12,0.0,25017.5,164003.62
386,2025-10-07 20:47:37,142,3,63,Cancelled,607858.1,28389.86,104304.28,683772.52
387,2025-06-09 19:17:48,78,4,79,Completed,546676.72,0.0,98401.81,645078.53
388,2026-06-23 17:06:49,327,2,77,Completed,156866.08,0.0,28235.89,185101.97
389,2025-10-10 10:34:47,242,4,79,Completed,169886.44,0.0,30579.56,200466.0
390,2026-06-22 09:24:53,79,2,47,Completed,235981.24,0.0,42476.62,278457.86
391,2026-02-15 18:10:56,58,11,26,Completed,353483.91,43909.89,55723.32,365297.34
392,2026-06-23 13:14:33,444,13,58,Completed,97967.35,0.0,17634.12,115601.47
393,2025-07-30 19:31:53,375,10,55,Completed,5582.97,0.0,1004.93,6587.9
394,2026-06-01 21:17:53,222,7,7,Completed,67477.39,0.0,12145.93,79623.32
395,2026-06-28 17:21:26,142,15,45,Completed,132669.89,3218.63,23301.23,152752.49
396,2026-06-01 10:45:51,129,6,6,Completed,51016.45,0.0,9182.96,60199.41
397,2026-05-15 15:42:17,300,8,8,Completed,5582.97,0.0,1004.93,6587.9
398,2026-01-12 17:38:53,400,14,74,Completed,90219.69,0.0,16239.54,106459.23
399,2024-11-04 18:06:37,311,9,54,Completed,285567.79,0.0,51402.2,336969.99
400,2026-06-17 10:48:15,330,2,77,Completed,111341.12,15425.7,17264.78,113180.2
401,2026-02-07 15:45:47,345,12,72,Pending,475477.32,0.0,85585.92,561063.24
402,2026-06-29 16:36:55,332,13,58,Completed,29201.8,0.0,5256.32,34458.12
403,2026-06-22 19:58:01,482,7,67,Completed,335561.91,47736.49,51808.58,339634.0
404,2026-03-12 10:18:58,93,1,76,Returned,281284.33,0.0,50631.18,331915.51
405,2025-11-13 14:52:43,15,12,57,Completed,314191.86,0.0,56554.53,370746.39
406,2025-11-12 21:03:20,499,4,34,Completed,420233.0,31029.26,70056.67,459260.41
407,2026-05-03 17:49:55,326,5,5,Completed,320388.46,0.0,57669.92,378058.38
408,2026-01-01 21:52:11,165,12,57,Completed,235681.29,0.0,42422.63,278103.92
409,2026-06-25 18:34:47,439,2,47,Completed,45582.6,0.0,8204.87,53787.47
410,2026-05-27 13:06:58,495,4,34,Completed,36415.12,0.0,6554.72,42969.84
411,2026-06-26 19:11:48,328,7,52,Completed,277817.91,0.0,50007.22,327825.13
412,2025-10-26 14:21:51,136,14,74,Completed,118864.89,0.0,21395.68,140260.57
413,2026-05-16 14:01:07,186,13,28,Completed,304445.14,0.0,54800.13,359245.27
414,2026-06-16 17:34:11,159,15,45,Completed,266029.92,0.0,47885.39,313915.31
415,2026-06-16 10:45:38,357,2,32,Completed,81770.73,0.0,14718.73,96489.46
416,2026-06-11 20:21:34,340,7,52,Completed,358737.52,0.0,64572.75,423310.27
417,2026-03-08 20:52:56,69,15,75,Completed,260803.06,0.0,46944.55,307747.61
418,2025-11-13 12:28:52,151,10,10,Pending,339371.15,0.0,61086.81,400457.96
419,2026-01-07 16:14:53,281,3,33,Completed,289299.57,0.0,52073.92,341373.49
420,2026-06-28 19:51:13,113,4,19,Completed,100562.52,0.0,18101.25,118663.77
421,2026-06-16 16:53:28,152,4,4,Completed,492101.67,35408.63,82204.75,538897.79
422,2025-06-15 11:54:33,283,10,40,Completed,187649.57,0.0,33776.92,221426.49
423,2026-06-11 13:45:50,322,10,70,Returned,559935.22,0.0,100788.34,660723.56
424,2026-06-15 14:23:57,412,13,43,Completed,14354.72,0.0,2583.85,16938.57
425,2026-06-03 20:08:20,121,6,51,Completed,627906.53,0.0,113023.18,740929.71
426,2025-07-27 21:32:45,360,4,19,Completed,249012.05,0.0,44822.17,293834.22
427,2026-06-21 20:22:45,161,2,77,Completed,52729.56,6605.83,8302.27,54426.0
428,2025-07-30 13:36:53,500,9,24,Completed,351379.61,0.0,63248.33,414627.94
429,2026-05-05 15:04:10,317,8,23,Pending,190466.9,0.0,34284.04,224750.94
430,2025-03-31 16:55:45,230,9,9,Completed,379420.92,0.0,68295.77,447716.69
431,2026-06-24 13:36:16,350,6,6,Cancelled,91323.99,0.0,16438.32,107762.31
432,2026-05-17 16:27:45,373,1,76,Completed,372656.46,0.0,67078.16,439734.62
433,2026-06-23 13:34:44,69,7,7,Completed,474091.81,0.0,85336.53,559428.34
434,2025-06-10 21:34:43,170,4,79,Completed,243489.58,14425.91,41231.46,270295.13
435,2026-01-02 20:48:22,442,1,61,Completed,108614.11,0.0,19550.54,128164.65
436,2026-06-16 17:26:46,397,2,77,Completed,234271.51,0.0,42168.87,276440.38
437,2026-05-14 09:41:59,100,4,19,Completed,64949.18,0.0,11690.85,76640.03
438,2026-06-04 15:36:44,62,6,6,Returned,441480.4,46347.94,71123.84,466256.3
439,2026-05-30 20:30:08,199,13,58,Completed,533894.94,0.0,96101.09,629996.03
440,2026-06-25 11:45:27,94,2,47,Completed,277307.44,0.0,49915.34,327222.78
441,2026-06-22 15:12:14,256,2,32,Completed,421500.34,0.0,75870.06,497370.4
442,2026-01-23 16:48:06,332,11,11,Returned,328564.61,0.0,59141.63,387706.24
443,2026-03-16 09:43:23,11,15,15,Completed,443468.38,65409.36,68050.62,446109.64
444,2026-04-19 14:24:19,1,9,9,Pending,153168.61,0.0,27570.35,180738.96
445,2024-08-12 11:12:40,464,10,55,Completed,73288.41,6795.6,11968.71,78461.52
446,2026-04-09 10:55:43,94,9,24,Completed,146878.9,0.0,26438.2,173317.1
447,2026-06-29 16:45:54,308,6,21,Completed,329198.63,39586.05,52130.26,341742.84
448,2026-06-18 16:01:39,91,9,24,Pending,395249.32,0.0,71144.88,466394.2
449,2025-03-23 13:06:22,276,15,15,Completed,624601.95,0.0,112428.35,737030.3
450,2024-07-24 16:12:38,303,9,24,Returned,839099.2,0.0,151037.86,990137.06
451,2025-09-07 19:35:53,314,15,45,Completed,307459.38,0.0,55342.69,362802.07
452,2026-06-16 14:15:23,230,2,77,Completed,829382.03,10192.85,147454.05,966643.23
453,2025-10-25 21:25:02,492,14,59,Completed,221326.28,0.0,39838.73,261165.01
454,2026-06-20 20:48:53,470,15,75,Returned,295274.58,41034.89,45763.14,300002.83
455,2026-03-28 19:20:58,435,9,9,Completed,134305.43,19143.88,20729.08,135890.63
456,2026-06-22 15:48:34,295,12,72,Completed,161501.96,16125.75,26167.72,171543.93
457,2026-06-15 21:12:18,145,6,21,Cancelled,372441.46,24935.6,62551.05,410056.91
458,2026-06-19 10:31:01,219,7,52,Completed,374607.61,0.0,67429.37,442036.98
459,2026-01-11 13:31:50,165,9,54,Completed,202381.58,0.0,36428.68,238810.26
460,2025-11-12 17:53:02,395,11,41,Completed,30504.84,0.0,5490.87,35995.71
461,2026-06-19 17:11:41,46,5,50,Completed,491379.05,0.0,88448.23,579827.28
462,2025-06-06 13:24:12,25,9,9,Completed,51228.49,0.0,9221.13,60449.62
463,2025-11-30 20:32:33,276,1,76,Completed,319519.41,0.0,57513.49,377032.9
464,2026-06-30 12:06:29,261,6,6,Cancelled,362621.52,27772.61,60272.8,395121.71
465,2026-03-05 20:13:31,457,4,34,Completed,67694.35,0.0,12184.98,79879.33
466,2026-03-08 15:13:57,328,10,10,Completed,167520.87,0.0,30153.76,197674.63
467,2026-06-11 19:52:58,474,5,5,Completed,297012.75,15023.96,50757.98,332746.77
468,2026-06-18 15:02:09,91,7,7,Completed,3214.3,0.0,578.57,3792.87
469,2026-03-17 19:36:45,127,10,55,Completed,219363.39,0.0,39485.41,258848.8
470,2026-06-29 20:58:17,321,5,5,Completed,269263.22,0.0,48467.38,317730.6
471,2026-06-21 13:53:57,6,7,52,Completed,94716.92,0.0,17049.05,111765.97
472,2026-05-20 09:40:44,399,8,23,Returned,148576.93,0.0,26743.85,175320.78
473,2026-05-14 19:44:14,357,13,58,Completed,35669.98,0.0,6420.6,42090.58
474,2026-06-29 10:11:34,59,2,32,Completed,281467.09,0.0,50664.08,332131.17
475,2026-06-20 20:59:44,484,12,42,Completed,586083.77,0.0,105495.08,691578.85
476,2026-06-21 10:48:07,275,5,35,Completed,452402.41,0.0,81432.43,533834.84
477,2025-11-06 17:54:31,454,15,30,Completed,130364.82,9637.4,21730.94,142458.36
478,2026-03-20 10:07:14,266,1,46,Pending,323704.57,0.0,58266.82,381971.39
479,2026-04-06 20:51:04,199,3,3,Completed,238347.53,0.0,42902.56,281250.09
480,2026-06-24 11:28:38,316,6,66,Completed,42093.0,0.0,7576.74,49669.74
481,2026-06-13 20:20:02,340,15,30,Returned,457394.37,39374.21,75243.63,493263.79
482,2026-06-30 13:58:11,486,3,33,Returned,101826.39,0.0,18328.75,120155.14
483,2025-07-05 15:09:18,103,15,15,Completed,506784.12,11464.07,89157.61,584477.66
484,2025-08-24 19:46:28,116,3,18,Pending,124717.57,0.0,22449.16,147166.73
485,2026-06-30 13:35:10,226,2,32,Completed,111936.4,0.0,20148.55,132084.95
486,2026-06-04 19:04:26,494,6,6,Completed,93126.89,0.0,16762.84,109889.73
487,2025-10-16 14:02:09,9,10,40,Completed,184843.18,0.0,33271.77,218114.95
488,2025-11-02 09:36:03,351,4,4,Completed,581475.24,0.0,104665.54,686140.78
489,2025-07-09 21:40:02,394,10,10,Completed,233213.27,0.0,41978.39,275191.66
490,2026-02-12 18:41:24,38,1,76,Completed,382983.1,0.0,68936.96,451920.06
491,2026-06-10 19:31:39,316,7,52,Completed,545054.45,0.0,98109.8,643164.25
492,2026-03-02 16:34:56,326,8,23,Completed,232107.98,29336.77,36498.82,239270.03
493,2026-06-16 15:16:56,74,5,50,Completed,124522.05,0.0,22413.97,146936.02
494,2025-07-16 11:02:29,379,1,46,Completed,99095.1,1145.0,17631.02,115581.12
495,2026-01-24 11:53:40,451,9,24,Returned,60076.97,6333.85,9673.76,63416.88
496,2026-06-21 16:46:28,483,7,52,Completed,175846.85,0.0,31652.43,207499.28
497,2026-01-05 14:42:25,199,8,23,Completed,105005.76,0.0,18901.04,123906.8
498,2026-06-15 20:12:36,272,4,19,Completed,393248.12,0.0,70784.66,464032.78
499,2026-01-09 16:35:55,448,12,72,Completed,342328.21,0.0,61619.08,403947.29
500,2026-06-07 15:09:30,210,6,51,Completed,314354.59,0.0,56583.83,370938.42
501,2026-06-01 15:03:12,334,8,23,Completed,224911.88,0.0,40484.14,265396.02
502,2026-02-23 15:59:33,283,15,30,Completed,159371.34,0.0,28686.84,188058.18
503,2026-04-24 12:24:36,483,8,8,Completed,31745.27,479.31,5627.87,36893.83
504,2026-06-27 11:41:25,140,12,72,Returned,269963.13,39059.55,41562.64,272466.22
505,2025-10-25 14:29:15,411,4,19,Completed,117719.29,0.0,21189.47,138908.76
506,2026-05-26 18:59:48,67,13,58,Completed,21509.9,346.72,3809.37,24972.55
507,2026-04-20 10:50:04,377,11,11,Completed,406951.5,0.0,73251.27,480202.77
508,2025-04-19 10:20:59,5,15,15,Completed,217604.29,6472.07,38003.8,249136.02
509,2025-10-24 13:53:04,104,12,27,Completed,669704.28,0.0,120546.77,790251.05
510,2026-06-16 14:45:11,466,6,66,Completed,76074.87,0.0,13693.48,89768.35
511,2026-05-16 11:10:26,52,13,73,Completed,91357.72,0.0,16444.39,107802.11
512,2025-05-20 17:35:40,467,10,70,Completed,473716.54,0.0,85268.98,558985.52
513,2025-09-03 19:09:58,144,12,27,Completed,147344.55,0.0,26522.02,173866.57
514,2025-10-31 16:24:30,387,1,16,Completed,106559.37,0.0,19180.69,125740.06
515,2025-11-17 18:36:11,11,10,55,Completed,17166.06,1671.34,2789.05,18283.77
516,2026-05-03 14:56:21,11,8,68,Returned,88624.14,0.0,15952.35,104576.49
517,2026-06-06 11:39:19,454,6,6,Returned,738345.75,17837.48,129691.49,850199.76
518,2026-06-29 12:40:20,470,3,3,Completed,170085.61,0.0,30615.41,200701.02
519,2026-05-28 18:51:31,406,13,13,Pending,42894.61,0.0,7721.03,50615.64
520,2026-03-30 14:54:16,457,10,70,Completed,43117.25,0.0,7761.1,50878.35
521,2025-09-04 14:57:10,144,9,9,Completed,90997.26,7306.49,15064.34,98755.11
522,2025-11-18 16:27:21,123,12,42,Pending,347880.75,0.0,62618.53,410499.28
523,2026-06-17 10:21:35,384,13,58,Pending,271309.62,31639.79,43140.57,282810.4
524,2026-03-29 18:01:19,447,15,15,Completed,109994.66,0.0,19799.04,129793.7
525,2026-01-31 09:44:43,464,8,23,Completed,49424.76,0.0,8896.46,58321.22
526,2026-06-26 17:54:50,193,6,51,Completed,326861.76,22370.74,54808.38,359299.4
527,2026-06-12 20:16:35,363,6,21,Completed,281227.46,0.0,50620.94,331848.4
528,2026-06-03 19:05:51,145,5,5,Completed,347802.44,0.0,62604.44,410406.88
529,2024-11-06 09:51:08,164,14,74,Completed,4934.91,0.0,888.28,5823.19
530,2025-06-27 14:04:09,55,4,4,Completed,86989.7,7312.25,14341.94,94019.39
531,2026-06-30 10:00:46,122,13,13,Pending,79003.49,3359.66,13615.89,89259.72
532,2026-06-05 18:40:55,414,6,6,Cancelled,287544.45,0.0,51758.0,339302.45
533,2025-10-07 18:07:03,324,14,59,Completed,38203.41,0.0,6876.61,45080.02
534,2024-12-07 10:45:05,103,15,15,Pending,202351.72,0.0,36423.31,238775.03
535,2026-04-19 09:45:05,406,11,11,Completed,271707.15,0.0,48907.29,320614.44
536,2026-04-03 12:45:31,321,9,24,Returned,119520.21,0.0,21513.64,141033.85
537,2025-10-09 16:11:32,96,8,23,Pending,412820.76,0.0,74307.74,487128.5
538,2025-12-28 17:36:12,91,4,34,Completed,323159.2,0.0,58168.66,381327.86
539,2026-05-18 11:54:20,360,13,13,Completed,676190.46,0.0,121714.28,797904.74
540,2026-06-21 18:18:38,117,3,63,Completed,471332.24,9526.29,83125.07,544931.02
541,2026-05-31 13:52:22,328,5,5,Completed,261028.65,0.0,46985.16,308013.81
542,2026-06-30 13:18:48,272,1,76,Completed,115522.4,0.0,20794.03,136316.43
543,2026-06-25 20:03:39,32,2,62,Completed,259605.24,0.0,46728.94,306334.18
544,2026-06-14 20:43:05,221,2,62,Completed,740959.09,78438.94,119253.63,781773.78
545,2026-01-29 19:38:43,395,15,45,Cancelled,166974.45,14808.82,27389.81,179555.44
546,2026-05-17 16:22:47,292,5,50,Completed,177413.23,4946.31,31044.05,203510.97
547,2026-03-24 14:34:47,190,8,23,Completed,11528.35,0.0,2075.1,13603.45
548,2026-06-25 15:29:56,301,3,3,Returned,303189.16,0.0,54574.05,357763.21
549,2026-06-04 16:28:09,473,13,58,Completed,32485.64,0.0,5847.42,38333.06
550,2026-05-27 11:50:20,385,7,52,Completed,176367.17,0.0,31746.09,208113.26
551,2026-02-08 14:00:27,446,11,11,Completed,298460.95,0.0,53722.97,352183.92
552,2025-08-30 18:11:13,339,15,30,Completed,171744.18,0.0,30913.95,202658.13
553,2025-12-02 14:12:01,201,8,8,Completed,34290.0,0.0,6172.2,40462.2
554,2026-05-12 12:12:31,82,5,50,Completed,76410.31,0.0,13753.86,90164.17
555,2026-06-05 16:42:03,256,7,52,Completed,303531.64,0.0,54635.7,358167.34
556,2026-06-29 18:18:09,55,2,47,Completed,287826.64,0.0,51808.8,339635.44
557,2026-02-12 16:00:19,483,8,8,Completed,117174.14,0.0,21091.35,138265.49
558,2026-04-22 18:27:39,174,11,26,Completed,149309.99,0.0,26875.8,176185.79
559,2025-03-25 20:23:51,67,9,39,Completed,161610.44,0.0,29089.88,190700.32
560,2026-06-03 09:28:23,66,6,66,Completed,277413.15,40973.59,42559.12,278998.68
561,2026-06-30 14:40:58,108,6,21,Completed,146525.31,8975.27,24759.01,162309.05
562,2026-06-10 14:36:50,244,13,43,Completed,259664.76,24119.99,42398.06,277942.83
563,2026-06-01 21:40:36,100,15,30,Cancelled,661728.97,48296.42,110417.86,723850.41
564,2026-05-15 12:52:52,118,12,72,Completed,247251.54,5713.17,43476.91,285015.28
565,2026-06-17 17:56:06,289,8,8,Completed,123695.94,0.0,22265.27,145961.21
566,2026-06-17 17:31:29,76,10,55,Returned,652172.33,0.0,117391.02,769563.35
567,2026-03-04 16:24:49,457,12,42,Completed,436053.95,55600.78,68481.57,448934.74
568,2026-04-25 14:54:49,395,5,50,Completed,92604.4,0.0,16668.79,109273.19
569,2026-01-27 14:52:39,127,4,4,Completed,35924.95,5183.55,5533.45,36274.85
570,2026-05-26 16:20:38,75,13,43,Completed,277572.04,0.0,49962.97,327535.01
571,2024-12-09 18:38:07,103,14,74,Completed,111131.78,0.0,20003.72,131135.5
572,2026-04-01 21:32:18,32,12,27,Completed,51292.72,4382.26,8443.88,55354.34
573,2026-05-26 13:16:13,193,7,67,Completed,23228.93,0.0,4181.21,27410.14
574,2026-06-13 21:26:05,13,1,76,Completed,339674.86,9309.32,59465.8,389831.34
575,2026-01-30 19:24:35,398,15,30,Completed,291366.27,12736.4,50153.38,328783.25
576,2026-05-12 13:29:17,228,13,43,Completed,51539.33,0.0,9277.08,60816.41
577,2025-10-08 18:08:20,311,8,23,Cancelled,208687.71,0.0,37563.79,246251.5
578,2025-12-07 16:23:09,64,1,31,Completed,83955.19,7343.35,13790.13,90401.97
579,2026-05-27 19:27:41,369,7,67,Completed,54009.72,0.0,9721.75,63731.47
580,2026-06-21 13:20:36,92,6,6,Completed,246610.45,0.0,44389.88,291000.33
581,2025-06-01 16:04:59,21,15,15,Completed,18996.16,0.0,3419.31,22415.47
582,2026-06-19 20:15:05,78,2,77,Completed,305417.12,24251.32,50609.84,331775.64
583,2026-06-03 15:21:48,498,6,51,Completed,199296.7,5993.83,34794.52,228097.39
584,2025-10-17 15:41:50,206,9,9,Completed,406210.72,55362.6,63152.66,414000.78
585,2025-09-15 16:10:07,80,9,9,Completed,605203.69,0.0,108936.66,714140.35
586,2026-05-07 09:41:43,445,5,5,Completed,72261.2,10425.64,11130.4,72965.96
587,2025-12-25 16:02:02,27,11,41,Completed,117259.12,0.0,21106.64,138365.76
588,2026-03-06 14:20:24,120,3,18,Completed,575345.32,0.0,103562.16,678907.48
589,2026-06-27 21:18:31,344,7,7,Pending,296452.98,0.0,53361.54,349814.52
590,2026-04-14 10:02:12,366,12,57,Completed,38408.97,0.0,6913.61,45322.58
591,2026-01-24 14:44:05,107,4,79,Completed,12265.96,770.09,2069.26,13565.13
